Activity,student,Time Stamp,Family,Action,Component,Outcome,#circuits,#circuits_w_battery,#loops,#components,#battery,#circuitSwitch,#grabBagResistor,#lightBulb,#resistor,#seriesAmmeter,current_is_circuit,current_#loops,current_#components,current_#battery,current_#circuitSwitch,current_#grabBagResistor,current_#lightBulb,current_#resistor,current_#seriesAmmeter,non_default_resistor_values
a2,8889108,1373577181187,pause,pause,pause,pause,1,1,2,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577209436,Construct,organizeWorkspace,wire,None,1,1,2,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577221140,Construct,changeResistance,resistor,reading_updated,1,1,2,4,1,0,0,1,2,0,1,2,4,1,0,0,1,2,0,1
a2,8889108,1373577221655,Construct,changeResistance,resistor,None,1,1,2,4,1,0,0,1,2,0,1,2,4,1,0,0,1,2,0,1
a2,8889108,1373577222218,Construct,changeResistance,resistor,reading_updated,1,1,2,4,1,0,0,1,2,0,1,2,4,1,0,0,1,2,0,1
a2,8889108,1373577223155,Construct,changeResistance,resistor,None,1,1,2,4,1,0,0,1,2,0,1,2,4,1,0,0,1,2,0,1
a2,8889108,1373577223686,Construct,changeResistance,resistor,None,1,1,2,4,1,0,0,1,2,0,1,2,4,1,0,0,1,2,0,1
a2,8889108,1373577235499,Construct,changeResistance,resistor,reading_updated,1,1,2,4,1,0,0,1,2,0,1,2,4,1,0,0,1,2,0,1
a2,8889108,1373577235500,pause,pause,pause,pause,1,1,2,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577266733,Construct,organizeWorkspace,junction,None,1,1,2,4,1,0,0,1,2,0,1,2,4,1,0,0,1,2,0,1
a2,8889108,1373577269374,Construct,organizeWorkspace,junction,None,1,1,2,4,1,0,0,1,2,0,1,2,4,1,0,0,1,2,0,1
a2,8889108,1373577270015,Construct,split,junction,reading_updated,0,0,0,4,1,0,0,1,2,0,0,0,4,1,0,0,1,2,0,1
a2,8889108,1373577273280,Construct,organizeWorkspace,junction,None,0,0,0,4,1,0,0,1,2,0,0,0,4,1,0,0,1,2,0,1
a2,8889108,1373577277968,Construct,organizeWorkspace,junction,None,0,0,0,4,1,0,0,1,2,0,0,0,4,1,0,0,1,2,0,1
a2,8889108,1373577278030,Construct,join,wire,None,1,1,1,4,1,0,0,1,2,0,1,1,4,1,0,0,1,2,0,1
a2,8889108,1373577278874,Construct,organizeWorkspace,junction,None,1,1,1,4,1,0,0,1,2,0,1,1,4,1,0,0,1,2,0,1
a2,8889108,1373577278921,Construct,joinX,wire,reading_updated,1,1,2,4,1,0,0,1,2,0,1,2,4,1,0,0,1,2,0,1
a2,8889108,1373577285311,Construct,split,junction,reading_updated,0,0,0,4,1,0,0,1,2,0,0,0,4,1,0,0,1,2,0,1
a2,8889108,1373577287061,Construct,organizeWorkspace,junction,None,0,0,0,4,1,0,0,1,2,0,0,0,4,1,0,0,1,2,0,1
a2,8889108,1373577288124,Construct,organizeWorkspace,junction,None,0,0,0,4,1,0,0,1,2,0,0,0,4,1,0,0,1,2,0,1
a2,8889108,1373577288186,Construct,join,wire,reading_updated,1,1,1,4,1,0,0,1,2,0,1,1,4,1,0,0,1,2,0,1
a2,8889108,1373577289874,Construct,split,junction,reading_updated,0,0,0,4,1,0,0,1,2,0,0,0,3,1,0,0,1,1,0,1
a2,8889108,1373577292155,Construct,organizeWorkspace,junction,None,0,0,0,4,1,0,0,1,2,0,0,0,1,0,0,0,0,1,0,1
a2,8889108,1373577293265,Construct,organizeWorkspace,junction,None,0,0,0,4,1,0,0,1,2,0,0,0,3,1,0,0,1,1,0,1
a2,8889108,1373577293327,Construct,join,wire,reading_updated,1,1,1,4,1,0,0,1,2,0,1,1,3,1,0,0,1,1,0,1
a2,8889108,1373577296280,Construct,changeResistance,resistor,reading_updated,1,1,1,4,1,0,0,1,2,0,1,1,3,1,0,0,1,1,0,1
a2,8889108,1373577296796,Construct,changeResistance,resistor,reading_updated,1,1,1,4,1,0,0,1,2,0,1,1,3,1,0,0,1,1,0,1
a2,8889108,1373577297577,Construct,changeResistance,resistor,reading_updated,1,1,1,4,1,0,0,1,2,0,1,1,3,1,0,0,1,1,0,1
a2,8889108,1373577297578,pause,pause,pause,pause,1,1,1,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577348936,Construct,organizeWorkspace,junction,None,1,1,1,4,1,0,0,1,2,0,0,0,1,0,0,0,0,1,0,1
a2,8889108,1373577348999,Construct,joinX,wire,None,1,1,1,4,1,0,0,1,2,0,1,1,4,1,0,0,1,2,0,1
a2,8889108,1373577351593,Construct,organizeWorkspace,junction,None,1,1,1,4,1,0,0,1,2,0,1,1,4,1,0,0,1,2,0,1
a2,8889108,1373577351655,Construct,joinX,wire,reading_updated,1,1,2,4,1,0,0,1,2,0,1,2,4,1,0,0,1,2,0,1
a2,8889108,1373577351656,pause,pause,pause,pause,1,1,2,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577430421,Test_other_default,traceMeasure,nonContactAmmeter,None,1,1,2,4,1,0,0,1,2,0,1,2,4,1,0,0,1,2,0,1
a2,8889108,1373577434655,Interface,view,showValues,None,1,1,2,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577436780,Test_other_default,startMeasure,voltmeter,deliberate_measure,1,1,2,4,1,0,0,1,2,0,1,2,4,1,0,0,1,2,0,1
a2,8889108,1373577438765,Construct,organizeWorkspace,wire,None,1,1,2,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577442671,Construct,remove,lightBulb,light_intensity,1,1,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577454702,Construct,join,wire,light_intensity,1,1,2,3,1,0,0,0,2,0,1,2,3,1,0,0,0,2,0,1
a2,8889108,1373577470046,Construct,organizeWorkspace,resistor,None,1,1,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577475483,Construct,add,lightBulb,None,1,1,2,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577477171,Construct,joinX,lightBulb,None,1,1,3,4,1,0,0,1,2,0,1,3,4,1,0,0,1,2,0,1
a2,8889108,1373577479358,Construct,organizeWorkspace,resistor,None,1,1,3,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577479359,pause,pause,pause,pause,1,1,3,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577531077,Construct,reset,resetAll,None,1,1,3,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577550374,Construct,add,wire,None,1,1,3,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577559827,Construct,organizeWorkspace,junction,None,1,1,3,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577562796,Construct,add,wire,None,1,1,3,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577564015,Construct,join,wire,None,1,1,3,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577568327,Construct,organizeWorkspace,junction,None,1,1,3,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577576483,Construct,organizeWorkspace,junction,None,1,1,3,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577577905,Construct,add,wire,None,1,1,3,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577580093,Construct,join,wire,None,1,1,3,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577581468,Construct,organizeWorkspace,junction,None,1,1,3,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577581530,Construct,join,wire,None,1,1,3,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577594655,Construct,organizeWorkspace,junction,None,1,1,3,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577595343,Construct,split,junction,None,1,1,3,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577597577,Construct,organizeWorkspace,junction,None,1,1,3,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577598499,Construct,add,resistor,None,1,1,3,5,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577599280,Construct,join,resistor,None,1,1,3,5,1,0,0,1,3,0,0,0,1,0,0,0,0,1,0,0
a2,8889108,1373577602843,Construct,add,wire,None,1,1,3,5,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577605405,Construct,join,wire,None,1,1,3,5,1,0,0,1,3,0,0,0,1,0,0,0,0,1,0,0
a2,8889108,1373577605515,Construct,join,wire,None,2,1,4,5,1,0,0,1,3,0,0,1,1,0,0,0,0,1,0,0
a2,8889108,1373577611218,Construct,add,wire,None,2,1,4,5,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577614593,Construct,joinX,wire,None,2,1,4,5,1,0,0,1,3,0,0,1,1,0,0,0,0,1,0,0
a2,8889108,1373577616358,Construct,organizeWorkspace,junction,None,2,1,4,5,1,0,0,1,3,0,0,1,1,0,0,0,0,1,0,0
a2,8889108,1373577617218,Construct,add,wire,None,2,1,4,5,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577617968,Construct,joinX,wire,None,2,1,4,5,1,0,0,1,3,0,0,1,1,0,0,0,0,1,0,0
a2,8889108,1373577621218,Construct,organizeWorkspace,junction,None,2,1,4,5,1,0,0,1,3,0,0,1,1,0,0,0,0,1,0,0
a2,8889108,1373577623186,Construct,add,battery,None,2,1,4,6,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577626405,Construct,join,battery,None,2,2,4,6,2,0,0,1,3,0,1,1,2,1,0,0,0,1,0,0
a2,8889108,1373577627827,Construct,organizeWorkspace,junction,None,2,2,4,6,2,0,0,1,3,0,1,1,2,1,0,0,0,1,0,0
a2,8889108,1373577627905,Construct,join,battery,fire_started,2,2,5,6,2,0,0,1,3,0,1,2,2,1,0,0,0,1,0,0
a2,8889108,1373577627906,pause,pause,pause,pause,2,2,4,6,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577644233,Construct,organizeWorkspace,junction,None,2,2,4,6,2,0,0,1,3,0,1,1,2,1,0,0,0,1,0,0
a2,8889108,1373577644968,Construct,add,lightBulb,None,2,2,4,7,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577645921,Construct,join,lightBulb,None,2,2,4,7,2,0,0,2,3,0,1,1,3,1,0,0,1,1,0,0
a2,8889108,1373577647093,Construct,organizeWorkspace,junction,None,2,2,4,7,2,0,0,2,3,0,1,1,3,1,0,0,1,1,0,0
a2,8889108,1373577647186,Construct,join,lightBulb,light_intensity,2,2,5,7,2,0,0,2,3,0,1,2,3,1,0,0,1,1,0,0
a2,8889108,1373577647187,pause,pause,pause,pause,2,2,5,7,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577708140,Construct,add,circuitSwitch,None,2,2,5,8,2,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577709561,Construct,joinX,circuitSwitch,None,2,2,6,8,2,1,0,2,3,0,1,3,4,1,1,0,1,1,0,0
a2,8889108,1373577713296,Construct,split,junction,light_intensity,2,2,5,8,2,1,0,2,3,0,1,2,4,1,1,0,1,1,0,0
a2,8889108,1373577714499,Construct,organizeWorkspace,wire,None,2,2,5,8,2,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577715686,Construct,organizeWorkspace,circuitSwitch,None,2,2,5,8,2,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577717890,Construct,organizeWorkspace,junction,None,2,2,5,8,2,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577719655,Construct,organizeWorkspace,junction,None,2,2,5,8,2,1,0,2,3,0,1,2,4,1,1,0,1,1,0,0
a2,8889108,1373577721343,Construct,split,junction,None,2,1,4,8,2,1,0,2,3,0,0,1,2,0,0,0,1,1,0,0
a2,8889108,1373577725108,Construct,join,circuitSwitch,None,2,1,4,8,2,1,0,2,3,0,0,1,3,0,1,0,1,1,0,0
a2,8889108,1373577726468,Construct,organizeWorkspace,junction,None,2,1,4,8,2,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577727561,Construct,organizeWorkspace,junction,None,2,1,4,8,2,1,0,2,3,0,0,0,1,1,0,0,0,0,0,0
a2,8889108,1373577728608,Construct,organizeWorkspace,junction,None,2,1,4,8,2,1,0,2,3,0,0,1,3,0,1,0,1,1,0,0
a2,8889108,1373577728702,Construct,join,circuitSwitch,None,2,2,4,8,2,1,0,2,3,0,1,1,4,1,1,0,1,1,0,0
a2,8889108,1373577730171,Construct,organizeWorkspace,junction,None,2,2,4,8,2,1,0,2,3,0,1,1,4,1,1,0,1,1,0,0
a2,8889108,1373577731296,Construct,organizeWorkspace,junction,None,2,2,4,8,2,1,0,2,3,0,1,1,4,1,1,0,1,1,0,0
a2,8889108,1373577734811,Construct,split,junction,None,1,1,3,8,2,1,0,2,3,0,0,0,4,1,1,0,1,1,0,0
a2,8889108,1373577736843,Construct,split,junction,None,1,1,3,8,2,1,0,2,3,0,0,0,3,1,1,0,0,1,0,0
a2,8889108,1373577738468,Construct,organizeWorkspace,lightBulb,None,1,1,3,8,2,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577739405,Construct,organizeWorkspace,junction,None,1,1,3,8,2,1,0,2,3,0,0,0,3,1,1,0,0,1,0,0
a2,8889108,1373577739499,Construct,join,lightBulb,None,2,2,4,8,2,1,0,2,3,0,1,1,3,1,1,0,0,1,0,0
a2,8889108,1373577741921,Construct,join,battery,None,2,2,5,8,2,1,0,2,3,0,1,2,3,1,1,0,0,1,0,0
a2,8889108,1373577743108,Construct,organizeWorkspace,junction,None,2,2,5,8,2,1,0,2,3,0,1,2,3,1,1,0,0,1,0,0
a2,8889108,1373577745546,Construct,switch,circuitSwitch,fire_started,2,2,5,8,2,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577747358,Construct,switch,circuitSwitch,light_intensity,2,2,5,8,2,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577748155,Construct,switch,circuitSwitch,fire_started,2,2,5,8,2,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577749015,Construct,switch,circuitSwitch,None,2,2,5,8,2,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577749499,Construct,switch,circuitSwitch,fire_started,2,2,5,8,2,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577750046,Construct,switch,circuitSwitch,light_intensity,2,2,5,8,2,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577750702,Construct,switch,circuitSwitch,fire_started,2,2,5,8,2,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0
a2,8889108,1373577754171,Construct,organizeWorkspace,resistor,None,2,2,5,8,2,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479458987,Construct,add,battery,None,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479461049,Construct,add,wire,None,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479461658,Construct,join,wire,None,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
a2,89224093,1373479462565,Construct,add,wire,None,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479463346,Construct,join,wire,None,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
a2,89224093,1373479464268,Construct,add,resistor,None,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479466955,Construct,organizeWorkspace,junction,None,0,0,0,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
a2,89224093,1373479466955,Construct,join,resistor,None,0,0,0,2,1,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0
a2,89224093,1373479468112,Construct,organizeWorkspace,junction,None,0,0,0,2,1,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0
a2,89224093,1373479468127,Construct,join,resistor,current_change,1,1,1,2,1,0,0,0,1,0,1,1,2,1,0,0,0,1,0,0
a2,89224093,1373479470221,Construct,organizeWorkspace,junction,None,1,1,1,2,1,0,0,0,1,0,1,1,2,1,0,0,0,1,0,0
a2,89224093,1373479476065,Interface,enableComponent,seriesAmmeter,None,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479476518,Interface,enableComponent,voltmeter,None,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479477143,Construct,add,seriesAmmeter,None,1,1,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479479346,Construct,organizeWorkspace,seriesAmmeter,None,1,1,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479480940,Construct,organizeWorkspace,seriesAmmeter,None,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479482065,Interface,enableComponent,nonContactAmmeter,None,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479482455,Interface,disableComponent,seriesAmmeter,None,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479484674,Test_basic_not_nonContactAmmeter,startMeasure,nonContactAmmeter,deliberate_measure,1,1,1,2,1,0,0,0,1,0,1,1,2,1,0,0,0,1,0,0
a2,89224093,1373479487315,Test_basic_not_nonContactAmmeter,startMeasure,nonContactAmmeter,deliberate_measure,1,1,1,2,1,0,0,0,1,0,1,1,2,1,0,0,0,1,0,0
a2,89224093,1373479491737,Test_basic_not_voltmeter,startMeasure,voltmeter,deliberate_measure,1,1,1,2,1,0,0,0,1,0,1,1,2,1,0,0,0,1,0,0
a2,89224093,1373479492830,Test_basic_not_voltmeter,startMeasure,voltmeter,deliberate_measure,1,1,1,2,1,0,0,0,1,0,1,1,2,1,0,0,0,1,0,0
a2,89224093,1373479493955,Test_basic_not_voltmeter,startMeasure,voltmeter,deliberate_measure,1,1,1,2,1,0,0,0,1,0,1,1,2,1,0,0,0,1,0,0
a2,89224093,1373479502377,Construct,changeResistance,resistor,reading_updated,1,1,1,2,1,0,0,0,1,0,1,1,2,1,0,0,0,1,0,1
a2,89224093,1373479502378,pause,pause,pause,pause,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479625002,Construct,organizeWorkspace,wire,None,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479626033,Construct,organizeWorkspace,wire,None,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479629768,Construct,organizeWorkspace,junction,None,1,1,1,2,1,0,0,0,1,0,1,1,2,1,0,0,0,1,0,1
a2,89224093,1373479630190,Construct,organizeWorkspace,wire,None,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479630658,Construct,remove,wire,current_change,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479631518,Construct,organizeWorkspace,wire,None,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479631940,Construct,remove,wire,None,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479633612,Construct,organizeWorkspace,battery,None,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479636377,Construct,add,wire,None,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479636940,Construct,join,wire,None,0,0,0,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
a2,89224093,1373479637612,Construct,add,resistor,None,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479639674,Construct,organizeWorkspace,resistor,None,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479642752,Construct,organizeWorkspace,junction,None,0,0,0,3,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0
a2,89224093,1373479644080,Construct,organizeWorkspace,wire,None,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479645658,Construct,add,wire,None,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479646362,Construct,join,wire,None,0,0,0,3,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0
a2,89224093,1373479646393,Construct,join,wire,None,0,0,0,3,1,0,0,0,2,0,0,0,2,0,0,0,0,2,0,1
a2,89224093,1373479647268,Construct,add,wire,None,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479647783,Construct,join,wire,None,0,0,0,3,1,0,0,0,2,0,0,0,2,0,0,0,0,2,0,1
a2,89224093,1373479648440,Construct,add,wire,None,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479650799,Construct,join,wire,None,0,0,0,3,1,0,0,0,2,0,0,0,2,0,0,0,0,2,0,1
a2,89224093,1373479652143,Construct,add,wire,None,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479652705,Construct,join,wire,None,0,0,0,3,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0
a2,89224093,1373479654658,Construct,add,wire,None,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479655783,Construct,join,wire,None,0,0,0,3,1,0,0,0,2,0,0,0,2,0,0,0,0,2,0,1
a2,89224093,1373479656971,Construct,organizeWorkspace,junction,None,0,0,0,3,1,0,0,0,2,0,0,0,2,0,0,0,0,2,0,1
a2,89224093,1373479656987,Construct,join,wire,None,0,0,0,3,1,0,0,0,2,0,0,0,3,1,0,0,0,2,0,1
a2,89224093,1373479658565,Construct,organizeWorkspace,resistor,None,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479660096,Construct,organizeWorkspace,resistor,None,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479661612,Construct,organizeWorkspace,wire,None,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479662643,Construct,organizeWorkspace,junction,None,0,0,0,3,1,0,0,0,2,0,0,0,3,1,0,0,0,2,0,1
a2,89224093,1373479664190,Construct,organizeWorkspace,junction,None,0,0,0,3,1,0,0,0,2,0,0,0,3,1,0,0,0,2,0,1
a2,89224093,1373479666627,Construct,organizeWorkspace,junction,None,0,0,0,3,1,0,0,0,2,0,0,0,3,1,0,0,0,2,0,1
a2,89224093,1373479669440,Construct,organizeWorkspace,resistor,None,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479671158,Construct,organizeWorkspace,battery,None,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479672987,Construct,organizeWorkspace,resistor,None,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479674596,Construct,organizeWorkspace,resistor,None,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479676330,Construct,organizeWorkspace,junction,None,0,0,0,3,1,0,0,0,2,0,0,0,3,1,0,0,0,2,0,1
a2,89224093,1373479677752,Construct,organizeWorkspace,junction,None,0,0,0,3,1,0,0,0,2,0,0,0,3,1,0,0,0,2,0,1
a2,89224093,1373479677783,Construct,join,resistor,current_change,1,1,1,3,1,0,0,0,2,0,1,1,3,1,0,0,0,2,0,1
a2,89224093,1373479682143,Construct,remove,wire,current_change,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479683268,Construct,add,wire,None,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479683893,Construct,join,wire,None,0,0,0,3,1,0,0,0,2,0,0,0,3,1,0,0,0,2,0,1
a2,89224093,1373479684393,Construct,add,wire,None,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479686237,Construct,organizeWorkspace,junction,None,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479686674,Construct,organizeWorkspace,junction,None,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479686705,Construct,join,wire,None,0,0,0,3,1,0,0,0,2,0,0,0,3,1,0,0,0,2,0,1
a2,89224093,1373479687518,Construct,organizeWorkspace,junction,None,0,0,0,3,1,0,0,0,2,0,0,0,3,1,0,0,0,2,0,1
a2,89224093,1373479687533,Construct,join,wire,current_change,1,1,1,3,1,0,0,0,2,0,1,1,3,1,0,0,0,2,0,1
a2,89224093,1373479689487,Construct,organizeWorkspace,wire,None,1,1,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479691502,Construct,organizeWorkspace,junction,None,1,1,1,3,1,0,0,0,2,0,1,1,3,1,0,0,0,2,0,1
a2,89224093,1373479693033,Construct,organizeWorkspace,junction,None,1,1,1,3,1,0,0,0,2,0,1,1,3,1,0,0,0,2,0,1
a2,89224093,1373479695487,Construct,organizeWorkspace,junction,None,1,1,1,3,1,0,0,0,2,0,1,1,3,1,0,0,0,2,0,1
a2,89224093,1373479698565,Test_simple_default_voltmeter,startMeasure,voltmeter,deliberate_measure,1,1,1,3,1,0,0,0,2,0,1,1,3,1,0,0,0,2,0,1
a2,89224093,1373479700127,Test_simple_default_voltmeter,startMeasure,voltmeter,deliberate_measure,1,1,1,3,1,0,0,0,2,0,1,1,3,1,0,0,0,2,0,1
a2,89224093,1373479701502,Test_simple_default_voltmeter,startMeasure,voltmeter,deliberate_measure,1,1,1,3,1,0,0,0,2,0,1,1,3,1,0,0,0,2,0,1
a2,89224093,1373479703455,Test_simple_default_nonContactAmmeter,startMeasure,nonContactAmmeter,deliberate_measure,1,1,1,3,1,0,0,0,2,0,1,1,3,1,0,0,0,2,0,1
a2,89224093,1373479703456,pause,pause,pause,pause,1,1,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
a2,89224093,1373479922315,Test_simple_default_nonContactAmmeter,startMeasure,nonContactAmmeter,deliberate_measure,1,1,1,3,1,0,0,0,2,0,1,1,3,1,0,0,0,2,0,1
a2,89224093,1373479923408,Test_simple_default_nonContactAmmeter,startMeasure,nonContactAmmeter,deliberate_measure,1,1,1,3,1,0,0,0,2,0,1,1,3,1,0,0,0,2,0,1
