Activity,Student#,Time Stamp,Family,Action,Component,Outcome,#circuits,#circuits_w_battery,#loops,#components,#battery,#circuitSwitch,#grabBagResistor,#lightBulb,#resistor,#seriesAmmeter,current_is_circuit,current_#loops,current_#components,current_#battery,current_#circuitSwitch,current_#grabBagResistor,current_#lightBulb,current_#resistor,current_#seriesAmmeter
a2,9331415,1373479156390,Build,join,lightBulb,None,0,0,0,2,1,0,0,1,0,0,N,0,0,2,1,0,0,1,0,0
a2,9331415,1373479157281,Build,add,wire,None,0,0,0,2,1,0,0,1,0,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479157859,Build,join,wire,None,0,0,0,2,1,0,0,1,0,0,N,0,0,2,1,0,0,1,0,0
a2,9331415,1373479158687,Build,add,wire,None,0,0,0,2,1,0,0,1,0,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479159156,Build,join,wire,None,0,0,0,2,1,0,0,1,0,0,N,0,0,2,1,0,0,1,0,0
a2,9331415,1373479161156,Organize,organizeWorkspace,junction,None,0,0,0,2,1,0,0,1,0,0,N,0,0,2,1,0,0,1,0,0
a2,9331415,1373479161171,Revise,join,wire,light_intensity,1,1,1,2,1,0,0,1,0,0,N,1,1,2,1,0,0,1,0,0
a2,9331415,1373479166281,Organize,organizeWorkspace,junction,None,1,1,1,2,1,0,0,1,0,0,N,1,1,2,1,0,0,1,0,0
a2,9331415,1373479167000,Organize,organizeWorkspace,junction,None,1,1,1,2,1,0,0,1,0,0,N,1,1,2,1,0,0,1,0,0
a2,9331415,1373479168718,Revise,remove,lightBulb,light_intensity,0,0,0,1,1,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479169593,Revise,join,wire,fire_started,1,1,1,1,1,0,0,0,0,0,N,1,1,1,1,0,0,0,0,0
a2,9331415,1373479170968,Organize,organizeWorkspace,junction,None,1,1,1,1,1,0,0,0,0,0,N,1,1,1,1,0,0,0,0,0
a2,9331415,1373479172234,Revise,split,junction,light_intensity,0,0,0,1,1,0,0,0,0,0,N,0,0,1,1,0,0,0,0,0
a2,9331415,1373479173000,Organize,organizeWorkspace,junction,None,0,0,0,1,1,0,0,0,0,0,N,0,0,1,1,0,0,0,0,0
a2,9331415,1373479173718,Build,add,resistor,None,0,0,0,2,1,0,0,0,1,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479174625,Build,join,resistor,None,0,0,0,2,1,0,0,0,1,0,N,0,0,2,1,0,0,0,1,0
a2,9331415,1373479175328,Organize,organizeWorkspace,junction,None,0,0,0,2,1,0,0,0,1,0,N,0,0,2,1,0,0,0,1,0
a2,9331415,1373479175343,Revise,join,resistor,light_intensity,1,1,1,2,1,0,0,0,1,0,N,1,1,2,1,0,0,0,1,0
a2,9331415,1373479176437,Organize,organizeWorkspace,junction,None,1,1,1,2,1,0,0,0,1,0,N,1,1,2,1,0,0,0,1,0
a2,9331415,1373479177656,Organize,organizeWorkspace,junction,None,1,1,1,2,1,0,0,0,1,0,N,1,1,2,1,0,0,0,1,0
a2,9331415,1373479178953,Organize,organizeWorkspace,junction,None,1,1,1,2,1,0,0,0,1,0,N,1,1,2,1,0,0,0,1,0
a2,9331415,1373479179828,Organize,organizeWorkspace,junction,None,1,1,1,2,1,0,0,0,1,0,N,1,1,2,1,0,0,0,1,0
a2,9331415,1373479180828,Organize,organizeWorkspace,resistor,None,1,1,1,2,1,0,0,0,1,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479190125,Revise,split,junction,light_intensity,0,0,0,2,1,0,0,0,1,0,N,0,0,2,1,0,0,0,1,0
a2,9331415,1373479191140,Organize,organizeWorkspace,junction,None,0,0,0,2,1,0,0,0,1,0,N,0,0,2,1,0,0,0,1,0
a2,9331415,1373479191828,Build,add,resistor,None,0,0,0,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479193468,Build,join,resistor,None,0,0,0,3,1,0,0,0,2,0,N,0,0,3,1,0,0,0,2,0
a2,9331415,1373479194843,Organize,organizeWorkspace,junction,None,0,0,0,3,1,0,0,0,2,0,N,0,0,3,1,0,0,0,2,0
a2,9331415,1373479195562,Organize,organizeWorkspace,junction,None,0,0,0,3,1,0,0,0,2,0,N,0,0,3,1,0,0,0,2,0
a2,9331415,1373479195578,Revise,join,resistor,light_intensity,1,1,1,3,1,0,0,0,2,0,N,1,1,3,1,0,0,0,2,0
a2,9331415,1373479201906,Revise,sliderEndDrag,resistor,light_intensity,1,1,1,3,1,0,0,0,2,0,N,1,1,3,1,0,0,0,2,0
a2,9331415,1373479201907,pause,pause,pause,pause,1,1,1,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479219781,Interface,enableComponent,voltmeter,None,1,1,1,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479221359,Test,startMeasure,voltmeter,None,1,1,1,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479223281,Test,startMeasure,voltmeter,deliberate_measure,1,1,1,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479224437,Test,endMeasure,voltmeter,None,1,1,1,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479224750,Test,startMeasure,voltmeter,deliberate_measure,1,1,1,3,1,0,0,0,2,0,N,1,1,3,1,0,0,0,2,0
a2,9331415,1373479225875,Test,endMeasure,voltmeter,None,1,1,1,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479225906,Test,startMeasure,voltmeter,deliberate_measure,1,1,1,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479227250,Test,endMeasure,voltmeter,None,1,1,1,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479227812,Test,startMeasure,voltmeter,deliberate_measure,1,1,1,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479228765,Test,endMeasure,voltmeter,None,1,1,1,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479228875,Test,startMeasure,voltmeter,deliberate_measure,1,1,1,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479229578,Test,endMeasure,voltmeter,None,1,1,1,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479229640,Test,startMeasure,voltmeter,deliberate_measure,1,1,1,3,1,0,0,0,2,0,N,1,1,3,1,0,0,0,2,0
a2,9331415,1373479231640,Test,endMeasure,voltmeter,None,1,1,1,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479232218,Test,startMeasure,voltmeter,deliberate_measure,1,1,1,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479232937,Test,endMeasure,voltmeter,None,1,1,1,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479232968,Test,startMeasure,voltmeter,deliberate_measure,1,1,1,3,1,0,0,0,2,0,N,1,1,3,1,0,0,0,2,0
a2,9331415,1373479234265,Test,endMeasure,voltmeter,None,1,1,1,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479234406,Test,startMeasure,voltmeter,deliberate_measure,1,1,1,3,1,0,0,0,2,0,N,1,1,3,1,0,0,0,2,0
a2,9331415,1373479234407,pause,pause,pause,pause,1,1,1,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479270062,Test,endMeasure,voltmeter,None,1,1,1,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479270328,Test,startMeasure,voltmeter,deliberate_measure,1,1,1,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479271875,Test,endMeasure,voltmeter,None,1,1,1,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479272171,Test,startMeasure,voltmeter,deliberate_measure,1,1,1,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479274421,Test,endMeasure,voltmeter,None,1,1,1,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479274671,Test,startMeasure,voltmeter,deliberate_measure,1,1,1,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479274672,pause,pause,pause,pause,1,1,1,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479299796,Interface,disableComponent,voltmeter,None,1,1,1,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479300203,Interface,enableComponent,nonContactAmmeter,None,1,1,1,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479301328,Test,startMeasure,nonContactAmmeter,None,1,1,1,3,1,0,0,0,2,0,N,1,1,3,1,0,0,0,2,0
a2,9331415,1373479301796,Test,traceMeasure,nonContactAmmeter,deliberate_measure,1,1,1,3,1,0,0,0,2,0,N,1,1,3,1,0,0,0,2,0
a2,9331415,1373479301937,Test,endMeasure,nonContactAmmeter,None,1,1,1,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479302171,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,1,3,1,0,0,0,2,0,N,1,1,3,1,0,0,0,2,0
a2,9331415,1373479302515,Test,endMeasure,nonContactAmmeter,reading_updated,1,1,1,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479303718,Test,startMeasure,nonContactAmmeter,None,1,1,1,3,1,0,0,0,2,0,N,1,1,3,1,0,0,0,2,0
a2,9331415,1373479304078,Test,endMeasure,nonContactAmmeter,None,1,1,1,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479304171,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,1,3,1,0,0,0,2,0,N,1,1,3,1,0,0,0,2,0
a2,9331415,1373479304640,Test,traceMeasure,nonContactAmmeter,None,1,1,1,3,1,0,0,0,2,0,N,1,1,3,1,0,0,0,2,0
a2,9331415,1373479304671,Test,endMeasure,nonContactAmmeter,None,1,1,1,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479305406,Test,startMeasure,nonContactAmmeter,None,1,1,1,3,1,0,0,0,2,0,N,1,1,3,1,0,0,0,2,0
a2,9331415,1373479305734,Test,endMeasure,nonContactAmmeter,reading_updated,1,1,1,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479306171,Test,startMeasure,nonContactAmmeter,None,1,1,1,3,1,0,0,0,2,0,N,1,1,3,1,0,0,0,2,0
a2,9331415,1373479306531,Test,endMeasure,nonContactAmmeter,reading_updated,1,1,1,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479306532,pause,pause,pause,pause,1,1,1,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479350531,Organize,organizeWorkspace,junction,None,1,1,1,3,1,0,0,0,2,0,N,1,1,3,1,0,0,0,2,0
a2,9331415,1373479352171,Organize,organizeWorkspace,junction,None,1,1,1,3,1,0,0,0,2,0,N,1,1,3,1,0,0,0,2,0
a2,9331415,1373479354093,Organize,organizeWorkspace,junction,None,1,1,1,3,1,0,0,0,2,0,N,1,1,3,1,0,0,0,2,0
a2,9331415,1373479355062,Organize,organizeWorkspace,junction,None,1,1,1,3,1,0,0,0,2,0,N,1,1,3,1,0,0,0,2,0
a2,9331415,1373479356171,Revise,split,junction,light_intensity,0,0,0,3,1,0,0,0,2,0,N,0,0,3,1,0,0,0,2,0
a2,9331415,1373479357468,Organize,organizeWorkspace,junction,None,0,0,0,3,1,0,0,0,2,0,N,0,0,3,1,0,0,0,2,0
a2,9331415,1373479358437,Revise,split,junction,None,0,0,0,3,1,0,0,0,2,0,N,0,0,1,0,0,0,0,1,0
a2,9331415,1373479359750,Organize,organizeWorkspace,junction,None,0,0,0,3,1,0,0,0,2,0,N,0,0,1,0,0,0,0,1,0
a2,9331415,1373479359781,Build,join,resistor,None,0,0,0,3,1,0,0,0,2,0,N,0,0,3,1,0,0,0,2,0
a2,9331415,1373479360609,Revise,remove,wire,None,0,0,0,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479362187,Organize,organizeWorkspace,junction,None,0,0,0,3,1,0,0,0,2,0,N,0,0,2,1,0,0,0,1,0
a2,9331415,1373479362218,Revise,join,resistor,light_intensity,1,1,1,3,1,0,0,0,2,0,N,1,1,2,1,0,0,0,1,0
a2,9331415,1373479363453,Organize,organizeWorkspace,junction,None,1,1,1,3,1,0,0,0,2,0,N,1,1,2,1,0,0,0,1,0
a2,9331415,1373479364578,Revise,split,junction,light_intensity,0,0,0,3,1,0,0,0,2,0,N,0,0,2,1,0,0,0,1,0
a2,9331415,1373479365875,Organize,organizeWorkspace,junction,None,0,0,0,3,1,0,0,0,2,0,N,0,0,2,1,0,0,0,1,0
a2,9331415,1373479366375,Build,add,wire,None,0,0,0,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479367218,Build,join,wire,None,0,0,0,3,1,0,0,0,2,0,N,0,0,2,1,0,0,0,1,0
a2,9331415,1373479367265,Revise,join,wire,light_intensity,1,1,1,3,1,0,0,0,2,0,N,1,1,2,1,0,0,0,1,0
a2,9331415,1373479368593,Organize,organizeWorkspace,junction,None,1,1,1,3,1,0,0,0,2,0,N,1,1,2,1,0,0,0,1,0
a2,9331415,1373479369625,Organize,organizeWorkspace,junction,None,1,1,1,3,1,0,0,0,2,0,N,1,1,2,1,0,0,0,1,0
a2,9331415,1373479370343,Revise,split,junction,light_intensity,0,0,0,3,1,0,0,0,2,0,N,0,0,2,1,0,0,0,1,0
a2,9331415,1373479372375,Organize,organizeWorkspace,junction,None,0,0,0,3,1,0,0,0,2,0,N,0,0,2,1,0,0,0,1,0
a2,9331415,1373479372875,Build,add,wire,None,0,0,0,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479373640,Build,join,wire,None,0,0,0,3,1,0,0,0,2,0,N,0,0,2,1,0,0,0,1,0
a2,9331415,1373479373687,Revise,join,wire,light_intensity,1,1,1,3,1,0,0,0,2,0,N,1,1,2,1,0,0,0,1,0
a2,9331415,1373479375359,Organize,organizeWorkspace,junction,None,1,1,1,3,1,0,0,0,2,0,N,1,1,2,1,0,0,0,1,0
a2,9331415,1373479377046,Organize,organizeWorkspace,junction,None,1,1,1,3,1,0,0,0,2,0,N,1,1,2,1,0,0,0,1,0
a2,9331415,1373479378203,Organize,organizeWorkspace,junction,None,1,1,1,3,1,0,0,0,2,0,N,1,1,2,1,0,0,0,1,0
a2,9331415,1373479379500,Organize,organizeWorkspace,junction,None,1,1,1,3,1,0,0,0,2,0,N,1,1,2,1,0,0,0,1,0
a2,9331415,1373479381265,Organize,organizeWorkspace,junction,None,1,1,1,3,1,0,0,0,2,0,N,1,1,2,1,0,0,0,1,0
a2,9331415,1373479384500,Organize,organizeWorkspace,junction,None,1,1,1,3,1,0,0,0,2,0,N,0,0,1,0,0,0,0,1,0
a2,9331415,1373479386109,Organize,organizeWorkspace,resistor,None,1,1,1,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479387843,Build,add,wire,None,1,1,1,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479389812,Build,joinX,wire,None,1,1,2,3,1,0,0,0,2,0,N,1,2,2,1,0,0,0,1,0
a2,9331415,1373479393031,Organize,organizeWorkspace,junction,None,1,1,2,3,1,0,0,0,2,0,N,1,2,2,1,0,0,0,1,0
a2,9331415,1373479393953,Build,add,wire,None,1,1,2,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479394531,Build,join,wire,None,1,1,2,3,1,0,0,0,2,0,N,1,2,2,1,0,0,0,1,0
a2,9331415,1373479394578,Build,join,wire,None,1,1,2,3,1,0,0,0,2,0,N,1,2,3,1,0,0,0,2,0
a2,9331415,1373479396578,Build,add,wire,None,1,1,2,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479397968,Build,join,wire,None,1,1,2,3,1,0,0,0,2,0,N,1,2,3,1,0,0,0,2,0
a2,9331415,1373479399953,Build,add,wire,None,1,1,2,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479400562,Build,join,wire,None,1,1,2,3,1,0,0,0,2,0,N,1,2,3,1,0,0,0,2,0
a2,9331415,1373479401437,Organize,organizeWorkspace,junction,None,1,1,2,3,1,0,0,0,2,0,N,1,2,3,1,0,0,0,2,0
a2,9331415,1373479401468,Revise,joinX,wire,light_intensity,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,9331415,1373479410000,Revise,changeResistance,resistor,light_intensity,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,9331415,1373479410546,Revise,changeResistance,resistor,light_intensity,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,9331415,1373479411375,Revise,changeResistance,resistor,light_intensity,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,9331415,1373479411984,Revise,changeResistance,resistor,light_intensity,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,9331415,1373479412953,Revise,sliderEndDrag,resistor,light_intensity,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,9331415,1373479413328,Revise,sliderEndDrag,resistor,light_intensity,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,9331415,1373479416843,Revise,changeResistance,resistor,light_intensity,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,9331415,1373479426343,Revise,changeResistance,resistor,light_intensity,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,9331415,1373479431078,Interface,view,showValues,None,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479432968,Interface,view,showValues,None,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479432969,pause,pause,pause,pause,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479474953,Test,startMeasure,nonContactAmmeter,None,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,9331415,1373479475375,Test,endMeasure,nonContactAmmeter,reading_updated,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479475625,Test,startMeasure,nonContactAmmeter,None,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,9331415,1373479476015,Test,endMeasure,nonContactAmmeter,None,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479476031,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,9331415,1373479476375,Test,endMeasure,nonContactAmmeter,None,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479476625,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,9331415,1373479476890,Test,endMeasure,nonContactAmmeter,None,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479477312,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,9331415,1373479477796,Test,endMeasure,nonContactAmmeter,None,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479477812,Test,startMeasure,nonContactAmmeter,None,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,9331415,1373479478140,Test,endMeasure,nonContactAmmeter,reading_updated,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479478703,Test,traceMeasure,nonContactAmmeter,None,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,9331415,1373479478734,Test,traceMeasure,nonContactAmmeter,deliberate_measure,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,9331415,1373479479312,Test,endMeasure,nonContactAmmeter,None,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479479671,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,9331415,1373479480046,Test,endMeasure,nonContactAmmeter,None,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479480093,Test,startMeasure,nonContactAmmeter,None,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,9331415,1373479480484,Test,endMeasure,nonContactAmmeter,None,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479480546,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,9331415,1373479480937,Test,traceMeasure,nonContactAmmeter,deliberate_measure,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,9331415,1373479489734,Test,endMeasure,nonContactAmmeter,None,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479489781,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,9331415,1373479490484,Test,traceMeasure,nonContactAmmeter,None,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,9331415,1373479490500,Test,endMeasure,nonContactAmmeter,None,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479490843,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,9331415,1373479491250,Test,endMeasure,nonContactAmmeter,None,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479491484,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,9331415,1373479491890,Test,endMeasure,nonContactAmmeter,None,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479494125,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,9331415,1373479494531,Test,endMeasure,nonContactAmmeter,None,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479506640,Interface,enableComponent,voltmeter,None,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479506640,Test,endMeasure,voltmeter,None,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479506640,Test,endMeasure,voltmeter,None,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479508328,Test,startMeasure,voltmeter,None,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,9331415,1373479509375,Test,startMeasure,voltmeter,deliberate_measure,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,9331415,1373479511109,Test,endMeasure,voltmeter,None,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479511250,Test,startMeasure,voltmeter,deliberate_measure,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,9331415,1373479512359,Test,endMeasure,voltmeter,None,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479512578,Test,startMeasure,voltmeter,deliberate_measure,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479513453,Test,endMeasure,voltmeter,None,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479513812,Test,startMeasure,voltmeter,deliberate_measure,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479514515,Test,endMeasure,voltmeter,None,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479516546,Test,startMeasure,voltmeter,deliberate_measure,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,9331415,1373479518609,Test,endMeasure,voltmeter,None,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479519687,Test,endMeasure,voltmeter,None,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479521968,Interface,disableComponent,nonContactAmmeter,None,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479522343,Interface,disableComponent,voltmeter,None,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479522344,pause,pause,pause,pause,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479570296,Revise,sliderEndDrag,resistor,light_intensity,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,9331415,1373479570734,Build,sliderEndDrag,resistor,None,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,9331415,1373479574546,Interface,enableComponent,voltmeter,None,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479575968,Test,startMeasure,voltmeter,None,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,9331415,1373479577437,Test,startMeasure,voltmeter,deliberate_measure,1,1,4,3,1,0,0,0,2,0,N,1,4,3,1,0,0,0,2,0
a2,9331415,1373479579281,Interface,view,showValues,None,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479579282,pause,pause,pause,pause,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479604656,Test,endMeasure,voltmeter,None,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479604812,Test,startMeasure,voltmeter,deliberate_measure,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479605671,Test,endMeasure,voltmeter,None,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479605953,Test,startMeasure,voltmeter,deliberate_measure,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479606812,Test,endMeasure,voltmeter,None,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
a2,9331415,1373479607187,Test,startMeasure,voltmeter,deliberate_measure,1,1,4,3,1,0,0,0,2,0,N,0,0,0,0,0,0,0,0,0
