student	Time Stamp	Action	Component	Nodes	Edges	ResistorValues
1075123	418.015999913	joinX	battery	wire.6,wire.5,wire.4,wire.3,wire.1,wire.0,resistor.0,resistor.3,resistor.2,resistor.5,resistor.4,resistor.6,battery.0,battery.1,battery.2	wire.6+battery.1,wire.6+resistor.3,wire.5+battery.1,wire.5+resistor.3,wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+resistor.2,wire.1+resistor.0,wire.1+resistor.2,wire.0+battery.0,resistor.5+battery.2,resistor.5+resistor.4,resistor.5+resistor.6,resistor.6+battery.2	resistor.1=10.0,resistor.0=10.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.6=10.0
1075123	420.265999913	remove	battery	wire.6,wire.5,wire.4,wire.3,wire.1,wire.0,resistor.0,resistor.3,resistor.2,resistor.5,resistor.4,resistor.6,battery.0,battery.1	wire.6+battery.1,wire.6+resistor.3,wire.5+battery.1,wire.5+resistor.3,wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+resistor.2,wire.1+resistor.0,wire.1+resistor.2,wire.0+battery.0,resistor.5+resistor.4,resistor.5+resistor.6	resistor.1=10.0,resistor.0=10.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.6=10.0
1075123	421.109999895	add	battery	wire.6,wire.5,wire.4,wire.3,wire.1,wire.0,resistor.0,resistor.3,resistor.2,resistor.5,resistor.4,resistor.6,battery.0,battery.1,battery.3	wire.6+battery.1,wire.6+resistor.3,wire.5+battery.1,wire.5+resistor.3,wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+resistor.2,wire.1+resistor.0,wire.1+resistor.2,wire.0+battery.0,resistor.5+resistor.4,resistor.5+resistor.6	resistor.1=10.0,resistor.0=10.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.6=10.0
1075123	423.234999895	add	wire	wire.7,wire.6,wire.5,wire.4,wire.3,wire.1,wire.0,resistor.0,resistor.3,resistor.2,resistor.5,resistor.4,resistor.6,battery.0,battery.1,battery.3	wire.6+battery.1,wire.6+resistor.3,wire.5+battery.1,wire.5+resistor.3,wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+resistor.2,wire.1+resistor.0,wire.1+resistor.2,wire.0+battery.0,resistor.5+resistor.4,resistor.5+resistor.6	resistor.1=10.0,resistor.0=10.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.6=10.0
1075123	423.968999982	join	wire	wire.7,wire.6,wire.5,wire.4,wire.3,wire.1,wire.0,resistor.0,resistor.3,resistor.2,resistor.5,resistor.4,resistor.6,battery.0,battery.1,battery.3	wire.7+resistor.6,wire.6+battery.1,wire.6+resistor.3,wire.5+battery.1,wire.5+resistor.3,wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+resistor.2,wire.1+resistor.0,wire.1+resistor.2,wire.0+battery.0,resistor.5+resistor.4,resistor.5+resistor.6	resistor.1=10.0,resistor.0=10.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.6=10.0
1075123	424.890999913	join	wire	wire.7,wire.6,wire.5,wire.4,wire.3,wire.1,wire.0,resistor.0,resistor.3,resistor.2,resistor.5,resistor.4,resistor.6,battery.0,battery.1,battery.3	wire.7+battery.3,wire.7+resistor.6,wire.6+battery.1,wire.6+resistor.3,wire.5+battery.1,wire.5+resistor.3,wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+resistor.2,wire.1+resistor.0,wire.1+resistor.2,wire.0+battery.0,resistor.5+resistor.4,resistor.5+resistor.6	resistor.1=10.0,resistor.0=10.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.6=10.0
1075123	426.375	add	wire	wire.7,wire.6,wire.5,wire.4,wire.3,wire.1,wire.0,resistor.0,resistor.3,resistor.2,resistor.5,resistor.4,resistor.6,battery.0,battery.1,battery.3,wire.8	wire.7+battery.3,wire.7+resistor.6,wire.6+battery.1,wire.6+resistor.3,wire.5+battery.1,wire.5+resistor.3,wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+resistor.2,wire.1+resistor.0,wire.1+resistor.2,wire.0+battery.0,resistor.5+resistor.4,resistor.5+resistor.6	resistor.1=10.0,resistor.0=10.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.6=10.0
1075123	427.359999895	join	wire	wire.7,wire.6,wire.5,wire.4,wire.3,wire.1,wire.0,resistor.0,resistor.3,resistor.2,resistor.5,resistor.4,resistor.6,battery.0,battery.1,battery.3,wire.8	wire.7+battery.3,wire.7+resistor.6,wire.6+battery.1,wire.6+resistor.3,wire.5+battery.1,wire.5+resistor.3,wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+resistor.2,wire.1+resistor.0,wire.1+resistor.2,wire.0+battery.0,resistor.5+resistor.4,resistor.5+resistor.6,resistor.4+wire.8	resistor.1=10.0,resistor.0=10.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.6=10.0
1075123	427.452999949	join	wire	wire.7,wire.6,wire.5,wire.4,wire.3,wire.1,wire.0,resistor.0,resistor.3,resistor.2,resistor.5,resistor.4,resistor.6,battery.0,battery.1,battery.3,wire.8	wire.7+battery.3,wire.7+resistor.6,wire.6+battery.1,wire.6+resistor.3,wire.5+battery.1,wire.5+resistor.3,wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+resistor.2,wire.1+resistor.0,wire.1+resistor.2,wire.0+battery.0,resistor.5+resistor.4,resistor.5+resistor.6,resistor.4+wire.8,battery.3+wire.8	resistor.1=10.0,resistor.0=10.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.6=10.0
1075123	429.640999913	startMeasure	nonContactAmmeter	wire.7,wire.6,wire.5,wire.4,wire.3,wire.1,wire.0,resistor.0,resistor.3,resistor.2,resistor.5,resistor.4,resistor.6,battery.0,battery.1,battery.3,wire.8	wire.7+battery.3,wire.7+resistor.6,wire.6+battery.1,wire.6+resistor.3,wire.5+battery.1,wire.5+resistor.3,wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+resistor.2,wire.1+resistor.0,wire.1+resistor.2,wire.0+battery.0,resistor.5+resistor.4,resistor.5+resistor.6,resistor.4+wire.8,battery.3+wire.8	resistor.1=10.0,resistor.0=10.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.6=10.0
1075123	430.796999931	startMeasure	nonContactAmmeter	wire.7,wire.6,wire.5,wire.4,wire.3,wire.1,wire.0,resistor.0,resistor.3,resistor.2,resistor.5,resistor.4,resistor.6,battery.0,battery.1,battery.3,wire.8	wire.7+battery.3,wire.7+resistor.6,wire.6+battery.1,wire.6+resistor.3,wire.5+battery.1,wire.5+resistor.3,wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+resistor.2,wire.1+resistor.0,wire.1+resistor.2,wire.0+battery.0,resistor.5+resistor.4,resistor.5+resistor.6,resistor.4+wire.8,battery.3+wire.8	resistor.1=10.0,resistor.0=10.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.6=10.0
1075123	486.812999964	startMeasure	nonContactAmmeter	wire.7,wire.6,wire.5,wire.4,wire.3,wire.1,wire.0,resistor.0,resistor.3,resistor.2,resistor.5,resistor.4,resistor.6,battery.0,battery.1,battery.3,wire.8	wire.7+battery.3,wire.7+resistor.6,wire.6+battery.1,wire.6+resistor.3,wire.5+battery.1,wire.5+resistor.3,wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+resistor.2,wire.1+resistor.0,wire.1+resistor.2,wire.0+battery.0,resistor.5+resistor.4,resistor.5+resistor.6,resistor.4+wire.8,battery.3+wire.8	resistor.1=10.0,resistor.0=10.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.6=10.0
1075123	488.375	startMeasure	nonContactAmmeter	wire.7,wire.6,wire.5,wire.4,wire.3,wire.1,wire.0,resistor.0,resistor.3,resistor.2,resistor.5,resistor.4,resistor.6,battery.0,battery.1,battery.3,wire.8	wire.7+battery.3,wire.7+resistor.6,wire.6+battery.1,wire.6+resistor.3,wire.5+battery.1,wire.5+resistor.3,wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+resistor.2,wire.1+resistor.0,wire.1+resistor.2,wire.0+battery.0,resistor.5+resistor.4,resistor.5+resistor.6,resistor.4+wire.8,battery.3+wire.8	resistor.1=10.0,resistor.0=10.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.6=10.0
1075123	490.077999949	startMeasure	nonContactAmmeter	wire.7,wire.6,wire.5,wire.4,wire.3,wire.1,wire.0,resistor.0,resistor.3,resistor.2,resistor.5,resistor.4,resistor.6,battery.0,battery.1,battery.3,wire.8	wire.7+battery.3,wire.7+resistor.6,wire.6+battery.1,wire.6+resistor.3,wire.5+battery.1,wire.5+resistor.3,wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+resistor.2,wire.1+resistor.0,wire.1+resistor.2,wire.0+battery.0,resistor.5+resistor.4,resistor.5+resistor.6,resistor.4+wire.8,battery.3+wire.8	resistor.1=10.0,resistor.0=10.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.6=10.0
1075123	491.437999964	startMeasure	nonContactAmmeter	wire.7,wire.6,wire.5,wire.4,wire.3,wire.1,wire.0,resistor.0,resistor.3,resistor.2,resistor.5,resistor.4,resistor.6,battery.0,battery.1,battery.3,wire.8	wire.7+battery.3,wire.7+resistor.6,wire.6+battery.1,wire.6+resistor.3,wire.5+battery.1,wire.5+resistor.3,wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+resistor.2,wire.1+resistor.0,wire.1+resistor.2,wire.0+battery.0,resistor.5+resistor.4,resistor.5+resistor.6,resistor.4+wire.8,battery.3+wire.8	resistor.1=10.0,resistor.0=10.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.6=10.0
1075123	526.406999946	startMeasure	nonContactAmmeter	wire.7,wire.6,wire.5,wire.4,wire.3,wire.1,wire.0,resistor.0,resistor.3,resistor.2,resistor.5,resistor.4,resistor.6,battery.0,battery.1,battery.3,wire.8	wire.7+battery.3,wire.7+resistor.6,wire.6+battery.1,wire.6+resistor.3,wire.5+battery.1,wire.5+resistor.3,wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+resistor.2,wire.1+resistor.0,wire.1+resistor.2,wire.0+battery.0,resistor.5+resistor.4,resistor.5+resistor.6,resistor.4+wire.8,battery.3+wire.8	resistor.1=10.0,resistor.0=20.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.6=10.0
1075123	526.875	startMeasure	nonContactAmmeter	wire.7,wire.6,wire.5,wire.4,wire.3,wire.1,wire.0,resistor.0,resistor.3,resistor.2,resistor.5,resistor.4,resistor.6,battery.0,battery.1,battery.3,wire.8	wire.7+battery.3,wire.7+resistor.6,wire.6+battery.1,wire.6+resistor.3,wire.5+battery.1,wire.5+resistor.3,wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+resistor.2,wire.1+resistor.0,wire.1+resistor.2,wire.0+battery.0,resistor.5+resistor.4,resistor.5+resistor.6,resistor.4+wire.8,battery.3+wire.8	resistor.1=10.0,resistor.0=20.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.6=10.0
1075123	527.75	startMeasure	nonContactAmmeter	wire.7,wire.6,wire.5,wire.4,wire.3,wire.1,wire.0,resistor.0,resistor.3,resistor.2,resistor.5,resistor.4,resistor.6,battery.0,battery.1,battery.3,wire.8	wire.7+battery.3,wire.7+resistor.6,wire.6+battery.1,wire.6+resistor.3,wire.5+battery.1,wire.5+resistor.3,wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+resistor.2,wire.1+resistor.0,wire.1+resistor.2,wire.0+battery.0,resistor.5+resistor.4,resistor.5+resistor.6,resistor.4+wire.8,battery.3+wire.8	resistor.1=10.0,resistor.0=20.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.6=10.0
1075123	529.640999913	startMeasure	nonContactAmmeter	wire.7,wire.6,wire.5,wire.4,wire.3,wire.1,wire.0,resistor.0,resistor.3,resistor.2,resistor.5,resistor.4,resistor.6,battery.0,battery.1,battery.3,wire.8	wire.7+battery.3,wire.7+resistor.6,wire.6+battery.1,wire.6+resistor.3,wire.5+battery.1,wire.5+resistor.3,wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+resistor.2,wire.1+resistor.0,wire.1+resistor.2,wire.0+battery.0,resistor.5+resistor.4,resistor.5+resistor.6,resistor.4+wire.8,battery.3+wire.8	resistor.1=10.0,resistor.0=20.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.6=10.0
1075123	531.25	startMeasure	nonContactAmmeter	wire.7,wire.6,wire.5,wire.4,wire.3,wire.1,wire.0,resistor.0,resistor.3,resistor.2,resistor.5,resistor.4,resistor.6,battery.0,battery.1,battery.3,wire.8	wire.7+battery.3,wire.7+resistor.6,wire.6+battery.1,wire.6+resistor.3,wire.5+battery.1,wire.5+resistor.3,wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+resistor.2,wire.1+resistor.0,wire.1+resistor.2,wire.0+battery.0,resistor.5+resistor.4,resistor.5+resistor.6,resistor.4+wire.8,battery.3+wire.8	resistor.1=10.0,resistor.0=20.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.6=10.0
1075123	540.375	startMeasure	nonContactAmmeter	wire.7,wire.6,wire.5,wire.4,wire.3,wire.1,wire.0,resistor.0,resistor.3,resistor.2,resistor.5,resistor.4,resistor.6,battery.0,battery.1,battery.3,wire.8	wire.7+battery.3,wire.7+resistor.6,wire.6+battery.1,wire.6+resistor.3,wire.5+battery.1,wire.5+resistor.3,wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+resistor.2,wire.1+resistor.0,wire.1+resistor.2,wire.0+battery.0,resistor.5+resistor.4,resistor.5+resistor.6,resistor.4+wire.8,battery.3+wire.8	resistor.1=10.0,resistor.0=20.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=20.0,resistor.6=10.0
1075123	546.640999913	startMeasure	nonContactAmmeter	wire.7,wire.6,wire.5,wire.4,wire.3,wire.1,wire.0,resistor.0,resistor.3,resistor.2,resistor.5,resistor.4,resistor.6,battery.0,battery.1,battery.3,wire.8	wire.7+battery.3,wire.7+resistor.6,wire.6+battery.1,wire.6+resistor.3,wire.5+battery.1,wire.5+resistor.3,wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+resistor.2,wire.1+resistor.0,wire.1+resistor.2,wire.0+battery.0,resistor.5+resistor.4,resistor.5+resistor.6,resistor.4+wire.8,battery.3+wire.8	resistor.1=10.0,resistor.0=20.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=20.0,resistor.6=10.0
1075123	553.890999913	startMeasure	nonContactAmmeter	wire.7,wire.6,wire.5,wire.4,wire.3,wire.1,wire.0,resistor.0,resistor.3,resistor.2,resistor.5,resistor.4,resistor.6,battery.0,battery.1,battery.3,wire.8	wire.7+battery.3,wire.7+resistor.6,wire.6+battery.1,wire.6+resistor.3,wire.5+battery.1,wire.5+resistor.3,wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+resistor.2,wire.1+resistor.0,wire.1+resistor.2,wire.0+battery.0,resistor.5+resistor.4,resistor.5+resistor.6,resistor.4+wire.8,battery.3+wire.8	resistor.1=10.0,resistor.0=20.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=20.0,resistor.6=10.0
1075123	666.765999913	startMeasure	nonContactAmmeter	wire.7,wire.6,wire.5,wire.4,wire.3,wire.1,wire.0,resistor.0,resistor.3,resistor.2,resistor.5,resistor.4,resistor.6,battery.0,battery.1,battery.3,wire.8	wire.7+battery.3,wire.7+resistor.6,wire.6+battery.1,wire.6+resistor.3,wire.5+battery.1,wire.5+resistor.3,wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+resistor.2,wire.1+resistor.0,wire.1+resistor.2,wire.0+battery.0,resistor.5+resistor.4,resistor.5+resistor.6,resistor.4+wire.8,battery.3+wire.8	resistor.1=10.0,resistor.0=20.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=20.0,resistor.6=10.0
1075123	670.468999982	startMeasure	nonContactAmmeter	wire.7,wire.6,wire.5,wire.4,wire.3,wire.1,wire.0,resistor.0,resistor.3,resistor.2,resistor.5,resistor.4,resistor.6,battery.0,battery.1,battery.3,wire.8	wire.7+battery.3,wire.7+resistor.6,wire.6+battery.1,wire.6+resistor.3,wire.5+battery.1,wire.5+resistor.3,wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+resistor.2,wire.1+resistor.0,wire.1+resistor.2,wire.0+battery.0,resistor.5+resistor.4,resistor.5+resistor.6,resistor.4+wire.8,battery.3+wire.8	resistor.1=10.0,resistor.0=20.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=20.0,resistor.6=10.0
1075123	673.359999895	startMeasure	voltmeter	wire.7,wire.6,wire.5,wire.4,wire.3,wire.1,wire.0,resistor.0,resistor.3,resistor.2,resistor.5,resistor.4,resistor.6,battery.0,battery.1,battery.3,wire.8	wire.7+battery.3,wire.7+resistor.6,wire.6+battery.1,wire.6+resistor.3,wire.5+battery.1,wire.5+resistor.3,wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+resistor.2,wire.1+resistor.0,wire.1+resistor.2,wire.0+battery.0,resistor.5+resistor.4,resistor.5+resistor.6,resistor.4+wire.8,battery.3+wire.8	resistor.1=10.0,resistor.0=20.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=20.0,resistor.6=10.0
1075123	674.281999946	startMeasure	voltmeter	wire.7,wire.6,wire.5,wire.4,wire.3,wire.1,wire.0,resistor.0,resistor.3,resistor.2,resistor.5,resistor.4,resistor.6,battery.0,battery.1,battery.3,wire.8	wire.7+battery.3,wire.7+resistor.6,wire.6+battery.1,wire.6+resistor.3,wire.5+battery.1,wire.5+resistor.3,wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+resistor.2,wire.1+resistor.0,wire.1+resistor.2,wire.0+battery.0,resistor.5+resistor.4,resistor.5+resistor.6,resistor.4+wire.8,battery.3+wire.8	resistor.1=10.0,resistor.0=20.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=20.0,resistor.6=10.0
1075123	676.562999964	startMeasure	voltmeter	wire.7,wire.6,wire.5,wire.4,wire.3,wire.1,wire.0,resistor.0,resistor.3,resistor.2,resistor.5,resistor.4,resistor.6,battery.0,battery.1,battery.3,wire.8	wire.7+battery.3,wire.7+resistor.6,wire.6+battery.1,wire.6+resistor.3,wire.5+battery.1,wire.5+resistor.3,wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+resistor.2,wire.1+resistor.0,wire.1+resistor.2,wire.0+battery.0,resistor.5+resistor.4,resistor.5+resistor.6,resistor.4+wire.8,battery.3+wire.8	resistor.1=10.0,resistor.0=20.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=20.0,resistor.6=10.0
1075123	678.921999931	startMeasure	voltmeter	wire.7,wire.6,wire.5,wire.4,wire.3,wire.1,wire.0,resistor.0,resistor.3,resistor.2,resistor.5,resistor.4,resistor.6,battery.0,battery.1,battery.3,wire.8	wire.7+battery.3,wire.7+resistor.6,wire.6+battery.1,wire.6+resistor.3,wire.5+battery.1,wire.5+resistor.3,wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+resistor.2,wire.1+resistor.0,wire.1+resistor.2,wire.0+battery.0,resistor.5+resistor.4,resistor.5+resistor.6,resistor.4+wire.8,battery.3+wire.8	resistor.1=10.0,resistor.0=20.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=20.0,resistor.6=10.0
1075123	683.452999949	startMeasure	nonContactAmmeter	wire.7,wire.6,wire.5,wire.4,wire.3,wire.1,wire.0,resistor.0,resistor.3,resistor.2,resistor.5,resistor.4,resistor.6,battery.0,battery.1,battery.3,wire.8	wire.7+battery.3,wire.7+resistor.6,wire.6+battery.1,wire.6+resistor.3,wire.5+battery.1,wire.5+resistor.3,wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+resistor.2,wire.1+resistor.0,wire.1+resistor.2,wire.0+battery.0,resistor.5+resistor.4,resistor.5+resistor.6,resistor.4+wire.8,battery.3+wire.8	resistor.1=10.0,resistor.0=20.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=20.0,resistor.6=10.0
1075123	701.827999949	startMeasure	voltmeter	wire.7,wire.6,wire.5,wire.4,wire.3,wire.1,wire.0,resistor.0,resistor.3,resistor.2,resistor.5,resistor.4,resistor.6,battery.0,battery.1,battery.3,wire.8	wire.7+battery.3,wire.7+resistor.6,wire.6+battery.1,wire.6+resistor.3,wire.5+battery.1,wire.5+resistor.3,wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+resistor.2,wire.1+resistor.0,wire.1+resistor.2,wire.0+battery.0,resistor.5+resistor.4,resistor.5+resistor.6,resistor.4+wire.8,battery.3+wire.8	resistor.1=10.0,resistor.0=20.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=20.0,resistor.6=10.0
1075123	703.843999982	startMeasure	voltmeter	wire.7,wire.6,wire.5,wire.4,wire.3,wire.1,wire.0,resistor.0,resistor.3,resistor.2,resistor.5,resistor.4,resistor.6,battery.0,battery.1,battery.3,wire.8	wire.7+battery.3,wire.7+resistor.6,wire.6+battery.1,wire.6+resistor.3,wire.5+battery.1,wire.5+resistor.3,wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+resistor.2,wire.1+resistor.0,wire.1+resistor.2,wire.0+battery.0,resistor.5+resistor.4,resistor.5+resistor.6,resistor.4+wire.8,battery.3+wire.8	resistor.1=10.0,resistor.0=20.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=20.0,resistor.6=10.0
1075123	745.687999964	reset	resetAll	wire.7,wire.6,wire.5,wire.4,wire.3,wire.1,wire.0,resistor.0,resistor.3,resistor.2,resistor.5,resistor.4,resistor.6,battery.0,battery.1,battery.3,wire.8	wire.7+battery.3,wire.7+resistor.6,wire.6+battery.1,wire.6+resistor.3,wire.5+battery.1,wire.5+resistor.3,wire.4+resistor.0,wire.4+wire.0,wire.3+battery.0,wire.3+resistor.2,wire.1+resistor.0,wire.1+resistor.2,wire.0+battery.0,resistor.5+resistor.4,resistor.5+resistor.6,resistor.4+wire.8,battery.3+wire.8	
1075123	751.421999931	add	battery	battery.4		
1075123	753.781999946	add	resistor	battery.4,resistor.7		resistor.7=10.0
1075123	756.937999964	add	wire	battery.4,resistor.7,wire.9		resistor.7=10.0
1075123	758.437999964	join	wire	battery.4,resistor.7,wire.9	resistor.7+wire.9	resistor.7=10.0
1075123	759.234999895	join	wire	battery.4,resistor.7,wire.9	battery.4+wire.9,resistor.7+wire.9	resistor.7=10.0
1075123	760.562999964	add	wire	battery.4,resistor.7,wire.9,wire.10	battery.4+wire.9,resistor.7+wire.9	resistor.7=10.0
1075123	761.702999949	joinX	wire	battery.4,resistor.7,wire.9,wire.10	battery.4+wire.9,resistor.7+wire.9,resistor.7+wire.10,wire.9+wire.10	resistor.7=10.0
1075123	762.921999931	join	wire	battery.4,resistor.7,wire.9,wire.10	battery.4+wire.9,battery.4+wire.10,resistor.7+wire.9,resistor.7+wire.10,wire.9+wire.10	resistor.7=10.0
1075123	766.875	remove	wire	battery.4,resistor.7,wire.9	battery.4+wire.9,resistor.7+wire.9	resistor.7=10.0
1075123	768.843999982	add	wire	wire.11,battery.4,wire.9,resistor.7	battery.4+wire.9,wire.9+resistor.7	resistor.7=10.0
1075123	770.187999964	join	wire	wire.11,battery.4,wire.9,resistor.7	wire.11+resistor.7,battery.4+wire.9,wire.9+resistor.7	resistor.7=10.0
1075123	771.077999949	join	wire	wire.11,battery.4,wire.9,resistor.7	wire.11+battery.4,wire.11+resistor.7,battery.4+wire.9,wire.9+resistor.7	resistor.7=10.0
1075123	776.062999964	add	resistor	resistor.8,wire.9,battery.4,resistor.7,wire.11	wire.9+battery.4,wire.9+resistor.7,battery.4+wire.11,resistor.7+wire.11	resistor.8=10.0,resistor.7=10.0
1075123	778.515999913	add	resistor	resistor.9,resistor.8,resistor.7,battery.4,wire.9,wire.11	resistor.7+wire.9,resistor.7+wire.11,battery.4+wire.11,battery.4+wire.9	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0
1075123	780.202999949	add	wire	resistor.9,resistor.8,resistor.7,battery.4,wire.12,wire.11,wire.9	resistor.7+wire.9,resistor.7+wire.11,battery.4+wire.11,battery.4+wire.9	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0
1075123	781.531999946	join	wire	resistor.9,resistor.8,resistor.7,battery.4,wire.12,wire.11,wire.9	resistor.8+wire.12,resistor.7+wire.9,resistor.7+wire.11,battery.4+wire.11,battery.4+wire.9	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0
1075123	782.452999949	join	wire	resistor.9,resistor.8,resistor.7,battery.4,wire.12,wire.11,wire.9	resistor.9+wire.12,resistor.8+wire.12,resistor.7+wire.9,resistor.7+wire.11,battery.4+wire.11,battery.4+wire.9	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0
1075123	783.531999946	add	wire	resistor.9,resistor.8,resistor.7,battery.4,wire.12,wire.11,wire.9,wire.13	resistor.9+wire.12,resistor.8+wire.12,resistor.7+wire.9,resistor.7+wire.11,battery.4+wire.11,battery.4+wire.9	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0
1075123	784.640999913	joinX	wire	resistor.9,resistor.8,resistor.7,battery.4,wire.12,wire.11,wire.9,wire.13	resistor.9+wire.12,resistor.8+wire.13,resistor.8+wire.12,resistor.7+wire.9,resistor.7+wire.11,battery.4+wire.11,battery.4+wire.9,wire.12+wire.13	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0
1075123	786.359999895	remove	wire	resistor.9,resistor.8,resistor.7,battery.4,wire.12,wire.11,wire.9	resistor.9+wire.12,resistor.8+wire.12,resistor.7+wire.9,resistor.7+wire.11,battery.4+wire.11,battery.4+wire.9	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0
1075123	787.140999913	add	wire	resistor.9,resistor.8,resistor.7,wire.14,battery.4,wire.12,wire.11,wire.9	resistor.9+wire.12,resistor.8+wire.12,resistor.7+wire.9,resistor.7+wire.11,battery.4+wire.11,battery.4+wire.9	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0
1075123	788.187999964	join	wire	resistor.9,resistor.8,resistor.7,wire.14,battery.4,wire.12,wire.11,wire.9	resistor.9+wire.12,resistor.8+wire.14,resistor.8+wire.12,resistor.7+wire.9,resistor.7+wire.11,battery.4+wire.11,battery.4+wire.9	resistor.9=10.0,resistor.8=10.0,resistor.7=10.0
